customer_id,age,geography,billing_preference,vulnerability,tenure_months,payment_method,product_broadband,product_tv,product_voice,product_tier,contract_lifecycle,average_monthly_spend,contact_frequency_pre_migration,number_of_complaints,number_of_faults,late_payments,missed_payments,number_of_calls_post_migration,churn_after_migration,change_in_spend,change_in_products
CUST009734,34,Suburban,Standard Paper,No,174,Direct Debit,1,0,1,Fibre,Out of Contract,49.5,3,0,0,1,1,0,0,24.14,0
CUST009735,53,Suburban,Standard Paper,No,156,Direct Debit,1,0,0,Fibre Plus,Out of Contract,62.6,4,0,1,0,0,3,1,-11.91,0
CUST009736,55,Urban,Paperless,No,171,Card,1,0,0,Fibre,In Contract,48.33,4,1,0,2,0,0,1,-21.97,0
CUST009737,79,Urban,Paperless,No,10,Cash,1,1,0,Fibre,Month to Month,55.05,3,0,2,1,0,1,0,28.28,0
CUST009738,65,Urban,Standard Paper,No,179,Cheque,1,0,1,Copper,In Contract,43.24,2,1,0,0,0,3,0,-2.97,0
CUST009739,27,Urban,Paperless,No,3,Direct Debit,1,0,0,Fibre,In Contract,32.11,2,2,1,0,0,3,0,-4.72,0
CUST009740,53,Urban,Standard Paper,Yes,204,Direct Debit,1,1,0,Fibre Plus,Out of Contract,31.28,1,1,3,0,0,2,0,-18.41,0
CUST009741,46,Urban,Large Font,No,205,Direct Debit,0,1,0,Fibre,Month to Month,32.02,3,2,2,0,0,5,1,-39.39,0
CUST009742,21,Rural,Standard Paper,Yes,103,Cheque,0,0,1,Copper,Month to Month,34.59,1,1,5,1,0,4,0,-14.84,0
CUST009743,61,Urban,Paperless,No,44,Cheque,1,1,0,Copper,In Contract,208.05,6,2,2,0,0,4,1,-32.67,0
CUST009744,73,Urban,Paperless,No,54,Direct Debit,1,1,1,Fibre,Out of Contract,58.83,5,0,1,2,0,3,0,26.79,0
CUST009745,59,Rural,Paperless,No,162,Direct Debit,1,1,0,Fibre,Month to Month,31.32,0,1,4,1,0,4,0,0.9,0
CUST009746,30,Urban,Paperless,No,193,Cheque,1,0,1,Copper,In Contract,74.36,3,2,0,0,0,2,0,-7.43,0
CUST009747,63,Urban,Paperless,Yes,230,Cash,1,0,1,Fibre,In Contract,114.43,2,1,2,0,1,2,0,2.53,1
CUST009748,50,Urban,Standard Paper,No,89,Direct Debit,1,1,0,Fibre Plus,Out of Contract,34.51,1,1,0,0,0,2,0,0.1,0
CUST009749,38,Urban,Paperless,No,211,Cheque,1,0,1,Copper,Month to Month,35.56,3,2,1,1,0,2,0,-9.64,0
CUST009750,74,Urban,Paperless,No,25,Direct Debit,0,0,0,Fibre,In Contract,18.19,1,2,0,0,0,1,0,-22.05,0
CUST009751,84,Urban,Paperless,No,191,Cheque,1,1,1,Fibre,Out of Contract,38.85,2,0,2,0,0,6,0,-0.04,0
CUST009752,65,Rural,Standard Paper,No,70,Direct Debit,1,0,1,Fibre,In Contract,66.76,1,0,3,0,0,3,0,7.07,0
CUST009753,50,Urban,Large Font,Yes,45,Direct Debit,1,0,0,Fibre Plus,Month to Month,37.78,4,0,1,0,0,4,0,5.15,0
CUST009754,53,Urban,Paperless,Yes,68,Cheque,1,1,0,Fibre,Month to Month,26.63,5,1,2,0,0,1,0,1.93,1
CUST009755,50,Suburban,Large Font,No,26,Direct Debit,1,1,0,Copper,Month to Month,21.24,1,0,0,1,1,2,0,-8.56,1
CUST009756,48,Urban,Paperless,No,26,Direct Debit,1,1,1,Fibre,Month to Month,52.22,2,0,0,0,0,1,0,-2.36,0
CUST009757,38,Urban,Paperless,No,154,Direct Debit,1,1,1,Copper,Month to Month,32.73,2,1,1,0,0,1,0,6.38,0
CUST009758,44,Rural,Standard Paper,No,206,Direct Debit,0,0,0,Fibre Plus,In Contract,123.17,4,0,2,2,0,1,0,-26.64,0
CUST009759,79,Rural,Large Font,No,190,Card,1,1,1,Copper,Out of Contract,45.91,0,1,4,1,0,3,0,29.88,0
CUST009760,43,Suburban,Paperless,Yes,224,Direct Debit,1,1,0,Copper,In Contract,30.3,2,1,3,0,0,1,1,-26.84,0
CUST009761,83,Urban,Standard Paper,Yes,112,Direct Debit,1,1,1,Fibre Plus,In Contract,69.46,2,3,2,1,0,5,0,-7.87,0
CUST009762,29,Rural,Paperless,No,92,Card,0,0,0,Fibre Plus,In Contract,124.0,1,0,3,0,0,3,0,-18.24,1
CUST009763,39,Urban,Standard Paper,Yes,189,Direct Debit,0,1,1,Copper,Month to Month,110.33,0,0,0,1,0,0,0,-15.07,0
CUST009764,34,Urban,Standard Paper,No,130,Direct Debit,1,1,0,Fibre,Out of Contract,28.22,3,0,0,0,0,2,0,17.69,0
CUST009765,24,Suburban,Standard Paper,No,41,Direct Debit,0,1,0,Copper,Out of Contract,23.75,3,0,1,0,1,2,0,-24.8,0
CUST009766,54,Suburban,Paperless,No,173,Card,1,0,1,Copper,In Contract,23.4,1,1,3,0,0,4,0,-12.75,2
CUST009767,55,Urban,Paperless,No,213,Direct Debit,0,1,0,Copper,In Contract,63.41,2,4,2,0,0,5,0,-10.86,-1
CUST009768,28,Suburban,Paperless,No,238,Cheque,1,1,1,Copper,In Contract,38.64,0,0,0,0,0,2,0,38.57,0
CUST009769,18,Rural,Paperless,No,14,Direct Debit,0,1,1,Fibre,Out of Contract,31.74,1,0,2,3,0,4,0,33.14,0
CUST009770,42,Urban,Large Font,No,165,Direct Debit,1,1,1,Fibre,In Contract,67.52,0,1,0,2,0,4,1,-11.41,0
CUST009771,59,Suburban,Standard Paper,No,130,Direct Debit,0,0,1,Fibre,Out of Contract,28.79,3,1,2,1,0,2,0,-15.51,0
CUST009772,69,Urban,Paperless,No,5,Direct Debit,0,0,1,Fibre,Out of Contract,74.3,0,1,2,0,0,3,0,25.29,0
CUST009773,41,Urban,Paperless,No,102,Card,1,0,0,Fibre,In Contract,27.06,2,0,2,0,1,0,0,-1.98,0
CUST009774,70,Urban,Paperless,No,130,Cash,0,1,1,Copper,Month to Month,37.57,3,0,0,1,0,2,0,-5.97,0
CUST009775,73,Suburban,Paperless,No,129,Cash,0,0,1,Copper,Out of Contract,89.44,3,0,1,1,0,5,0,-3.67,0
CUST009776,80,Urban,Paperless,No,176,Direct Debit,0,1,0,Fibre,Month to Month,47.58,2,1,2,1,0,1,0,-10.94,2
CUST009777,25,Rural,Standard Paper,No,22,Direct Debit,0,1,1,Fibre,Out of Contract,26.68,2,1,1,0,0,1,1,-7.8,1
CUST009778,76,Rural,Paperless,No,41,Direct Debit,1,0,1,Copper,Out of Contract,95.34,1,1,2,2,0,3,0,-2.64,0
CUST009779,62,Rural,Standard Paper,No,153,Direct Debit,1,0,1,Fibre,Month to Month,78.84,2,0,1,0,0,0,0,-14.07,0
CUST009780,44,Urban,Paperless,No,46,Cheque,1,0,0,Fibre,Out of Contract,91.77,2,0,2,0,0,2,0,-7.93,0
CUST009781,69,Urban,Standard Paper,No,94,Cash,1,0,0,Copper,In Contract,19.02,2,1,3,0,0,7,0,-18.08,0
CUST009782,35,Urban,Large Font,Yes,9,Cash,0,1,1,Fibre,Out of Contract,51.92,7,0,1,2,0,3,1,-32.52,1
CUST009783,33,Suburban,Large Font,No,189,Direct Debit,1,1,1,Fibre,In Contract,31.44,2,0,0,0,0,4,1,1.5,0
CUST009784,83,Rural,Paperless,No,101,Cheque,0,1,1,Fibre Plus,Out of Contract,33.03,0,0,2,0,0,0,0,15.24,-1
CUST009785,22,Suburban,Standard Paper,No,47,Direct Debit,1,0,1,Fibre,In Contract,61.64,4,3,5,0,0,4,1,-7.46,0
CUST009786,20,Suburban,Standard Paper,No,74,Direct Debit,0,1,0,Copper,Out of Contract,18.63,3,0,2,0,0,1,0,-10.0,0
CUST009787,24,Urban,Paperless,No,207,Direct Debit,1,1,1,Fibre,Out of Contract,48.38,1,0,1,2,0,4,0,14.82,0
CUST009788,67,Rural,Large Font,Yes,3,Card,1,1,1,Copper,In Contract,96.22,4,0,1,1,0,1,0,13.67,0
CUST009789,31,Urban,Paperless,No,8,Direct Debit,1,0,0,Fibre Plus,Out of Contract,48.06,3,1,1,1,0,1,0,28.96,0
CUST009790,55,Urban,Paperless,No,153,Direct Debit,1,0,1,Copper,In Contract,77.23,1,0,1,1,0,2,0,9.14,0
CUST009791,64,Rural,Paperless,No,36,Direct Debit,1,1,1,Fibre Plus,In Contract,47.48,6,2,4,1,0,5,0,8.16,0
CUST009792,50,Suburban,Paperless,No,43,Card,0,1,0,Fibre Plus,In Contract,29.19,3,0,3,0,0,3,0,11.56,0
CUST009793,60,Urban,Paperless,No,238,Cash,1,1,1,Fibre,Month to Month,117.32,3,2,2,0,2,4,0,-1.76,1
CUST009794,46,Urban,Paperless,No,178,Direct Debit,1,1,1,Copper,In Contract,40.6,1,0,2,1,0,1,0,9.89,0
CUST009795,74,Urban,Standard Paper,No,63,Cheque,1,0,1,Fibre,In Contract,23.81,2,1,1,1,0,2,0,2.4,0
CUST009796,22,Suburban,Paperless,No,213,Direct Debit,1,1,1,Fibre,Month to Month,22.34,3,0,0,2,0,8,0,11.91,1
CUST009797,77,Urban,Paperless,Yes,162,Direct Debit,1,1,1,Fibre,In Contract,40.74,3,0,2,0,0,3,0,36.38,0
CUST009798,19,Rural,Standard Paper,No,219,Direct Debit,1,0,1,Fibre,In Contract,69.2,3,0,0,0,0,0,0,22.88,0
CUST009799,60,Urban,Paperless,No,201,Direct Debit,1,0,1,Fibre,In Contract,44.46,3,1,1,0,0,2,0,0.29,0
CUST009800,21,Suburban,Large Font,No,138,Direct Debit,1,0,1,Fibre,In Contract,21.14,2,2,2,0,0,1,1,-10.43,0
CUST009801,73,Urban,Standard Paper,No,27,Cheque,1,1,1,Copper,Out of Contract,46.61,1,0,0,1,0,0,0,21.09,0
CUST009802,76,Urban,Paperless,No,89,Cash,0,1,0,Fibre,In Contract,77.13,3,1,0,0,0,0,0,10.55,0
CUST009803,26,Suburban,Paperless,No,13,Direct Debit,1,1,0,Fibre,Out of Contract,41.94,5,1,4,1,0,5,0,10.27,0
CUST009804,20,Suburban,Paperless,No,51,Direct Debit,0,0,1,Fibre,In Contract,92.6,2,1,0,0,0,3,0,-28.85,-1
CUST009805,65,Urban,Paperless,No,68,Direct Debit,1,1,0,Copper,In Contract,29.43,3,0,1,0,0,2,0,0.68,0
CUST009806,60,Suburban,Paperless,No,124,Direct Debit,1,1,1,Fibre,In Contract,70.02,1,2,1,1,1,1,0,17.19,0
CUST009807,18,Rural,Paperless,No,144,Direct Debit,1,0,1,Fibre,In Contract,56.94,2,0,1,1,0,3,0,-0.79,0
CUST009808,74,Urban,Paperless,No,140,Cash,0,0,0,Fibre,Month to Month,58.21,4,0,2,0,0,2,0,25.28,0
CUST009809,70,Urban,Paperless,No,25,Direct Debit,1,1,1,Copper,In Contract,55.85,2,0,1,0,1,3,0,4.48,0
CUST009810,33,Urban,Standard Paper,No,177,Direct Debit,1,0,0,Fibre,Out of Contract,37.92,1,0,0,0,0,4,0,-28.02,0
CUST009811,68,Suburban,Standard Paper,No,144,Direct Debit,1,0,1,Fibre,Out of Contract,51.94,3,0,2,0,0,3,0,6.21,0
CUST009812,72,Urban,Standard Paper,No,103,Card,1,1,0,Copper,In Contract,36.11,3,1,0,0,0,0,0,12.31,0
CUST009813,18,Urban,Standard Paper,No,2,Direct Debit,0,0,0,Fibre,Out of Contract,51.27,4,2,1,0,1,1,0,-21.21,-1
CUST009814,45,Suburban,Paperless,No,73,Direct Debit,1,1,1,Copper,Month to Month,51.73,1,0,2,1,0,3,0,3.04,2
CUST009815,70,Rural,Standard Paper,No,123,Direct Debit,1,1,1,Fibre Plus,In Contract,39.78,5,1,1,0,0,2,0,22.28,1
CUST009816,75,Urban,Paperless,No,236,Direct Debit,0,0,1,Copper,Out of Contract,41.63,4,0,2,0,0,3,0,-18.43,0
CUST009817,77,Urban,Standard Paper,No,127,Card,1,0,1,Fibre,In Contract,21.88,1,1,1,2,0,3,0,-4.82,0
CUST009818,76,Suburban,Paperless,Yes,77,Direct Debit,1,1,0,Fibre,In Contract,45.89,3,0,2,0,0,3,1,-12.42,-2
CUST009819,39,Urban,Standard Paper,No,78,Cheque,0,0,1,Fibre,Out of Contract,60.06,3,1,1,0,1,3,1,-28.97,0
CUST009820,25,Urban,Large Font,Yes,76,Direct Debit,1,1,1,Fibre Plus,Out of Contract,50.44,4,0,0,3,0,4,0,-2.4,1
CUST009821,66,Suburban,Paperless,Yes,163,Direct Debit,0,1,1,Fibre,Out of Contract,48.01,2,1,3,0,0,5,0,31.32,0
CUST009822,59,Rural,Standard Paper,No,150,Card,1,0,1,Copper,Out of Contract,21.8,2,2,1,0,0,5,0,-9.17,0
CUST009823,44,Rural,Standard Paper,No,213,Cheque,1,1,1,Fibre Plus,Out of Contract,54.12,0,0,1,1,0,0,0,-31.62,0
CUST009824,56,Urban,Paperless,No,48,Direct Debit,0,1,1,Copper,Out of Contract,24.17,2,1,0,0,0,1,0,-31.85,0
CUST009825,42,Suburban,Paperless,No,114,Direct Debit,1,1,1,Fibre,In Contract,30.7,2,0,1,4,0,2,0,12.23,2
CUST009826,55,Urban,Paperless,No,64,Direct Debit,1,1,1,Fibre,In Contract,25.11,3,1,0,0,0,1,0,9.23,0
CUST009827,41,Urban,Paperless,Yes,195,Card,1,0,0,Fibre Plus,In Contract,26.7,2,0,2,0,2,1,0,5.83,0
CUST009828,41,Rural,Large Font,No,150,Cheque,1,0,1,Fibre,In Contract,48.01,1,1,1,3,0,1,0,10.74,0
CUST009829,77,Rural,Standard Paper,No,73,Direct Debit,1,1,1,Fibre Plus,In Contract,22.72,6,0,4,1,0,7,0,2.45,-1
CUST009830,67,Urban,Paperless,Yes,47,Direct Debit,1,1,0,Fibre Plus,In Contract,24.14,2,2,0,0,0,2,0,14.78,0
CUST009831,83,Urban,Standard Paper,No,40,Direct Debit,1,0,1,Fibre,In Contract,98.61,1,0,0,0,0,0,0,22.37,0
CUST009832,31,Urban,Paperless,No,106,Cheque,0,1,1,Fibre,In Contract,113.67,4,1,0,1,0,2,0,10.95,0
CUST009833,70,Suburban,Paperless,No,181,Direct Debit,0,1,1,Fibre,Out of Contract,73.51,3,0,1,1,1,4,0,-0.34,0
CUST009834,49,Rural,Paperless,No,118,Direct Debit,0,0,1,Copper,In Contract,38.49,7,0,2,1,0,3,0,-3.2,0
CUST009835,65,Urban,Paperless,Yes,3,Card,0,1,1,Fibre,Out of Contract,79.04,2,0,1,2,1,7,0,13.8,2
CUST009836,56,Urban,Paperless,No,95,Direct Debit,0,0,1,Copper,In Contract,58.4,4,0,1,0,0,2,0,10.22,0
CUST009837,57,Urban,Standard Paper,No,101,Direct Debit,0,1,1,Copper,In Contract,16.87,5,0,1,0,0,1,0,-36.45,0
CUST009838,59,Urban,Paperless,No,134,Direct Debit,0,1,1,Fibre,In Contract,79.84,4,0,3,0,1,4,0,-16.83,0
CUST009839,25,Suburban,Paperless,No,142,Direct Debit,1,0,1,Fibre Plus,In Contract,23.91,1,0,1,0,1,2,0,0.93,0
CUST009840,43,Rural,Large Font,Yes,83,Direct Debit,0,1,1,Fibre,Out of Contract,34.59,3,0,1,1,0,2,0,8.21,0
CUST009841,29,Urban,Large Font,Yes,186,Direct Debit,0,1,1,Copper,Out of Contract,52.0,5,2,4,1,0,7,1,-41.56,1
CUST009842,60,Urban,Paperless,No,82,Direct Debit,1,1,0,Fibre,Out of Contract,51.79,2,0,1,0,1,4,1,-18.67,1
CUST009843,68,Urban,Standard Paper,No,121,Direct Debit,1,1,1,Fibre Plus,In Contract,54.14,3,0,0,0,0,1,0,20.18,-2
CUST009844,80,Suburban,Paperless,No,135,Direct Debit,1,1,0,Fibre,In Contract,81.34,1,0,4,4,0,2,0,1.81,0
CUST009845,66,Urban,Paperless,No,228,Direct Debit,1,1,1,Copper,Out of Contract,51.17,2,0,4,0,1,1,0,0.94,0
CUST009846,44,Suburban,Large Font,No,157,Direct Debit,1,1,0,Fibre,Out of Contract,48.38,0,1,1,0,0,1,0,-6.83,2
CUST009847,26,Urban,Standard Paper,No,3,Direct Debit,1,1,0,Fibre,Month to Month,96.23,1,1,2,0,1,3,1,-10.13,-1
CUST009848,56,Urban,Standard Paper,No,13,Direct Debit,1,1,1,Copper,In Contract,42.96,0,1,1,0,1,0,0,9.16,0
CUST009849,82,Suburban,Standard Paper,No,164,Cheque,1,0,1,Fibre,In Contract,42.19,6,1,2,0,0,4,0,5.43,0
CUST009850,24,Urban,Large Font,No,105,Direct Debit,0,0,0,Copper,Out of Contract,55.93,1,2,1,0,0,2,0,-43.71,-1
CUST009851,84,Suburban,Standard Paper,No,89,Cheque,1,1,0,Fibre,In Contract,121.53,1,1,1,0,2,2,1,-25.11,0
CUST009852,27,Suburban,Standard Paper,No,92,Direct Debit,1,0,1,Fibre,Out of Contract,31.69,2,0,1,1,0,1,0,24.35,0
CUST009853,70,Rural,Standard Paper,No,166,Cheque,1,0,1,Fibre,Out of Contract,18.95,5,2,1,0,0,4,0,-2.45,1
CUST009854,74,Urban,Large Font,No,75,Cheque,1,1,1,Fibre,Out of Contract,44.47,6,0,0,0,0,2,0,33.83,0
CUST009855,44,Suburban,Standard Paper,No,60,Direct Debit,1,1,1,Fibre,In Contract,89.88,2,0,0,1,2,1,0,6.72,0
CUST009856,71,Urban,Paperless,No,233,Direct Debit,0,1,0,Copper,Out of Contract,59.88,1,2,0,2,0,2,1,-29.63,0
CUST009857,21,Rural,Paperless,No,126,Direct Debit,1,1,1,Fibre Plus,In Contract,34.56,3,0,2,0,0,2,0,14.02,0
CUST009858,40,Suburban,Paperless,Yes,73,Cash,1,1,0,Fibre,Out of Contract,44.85,4,0,1,0,0,3,1,-25.11,0
CUST009859,65,Urban,Standard Paper,No,22,Direct Debit,1,0,1,Copper,Out of Contract,27.34,0,2,1,0,0,2,1,-9.92,1
CUST009860,59,Urban,Standard Paper,No,149,Direct Debit,0,0,1,Fibre,Out of Contract,18.33,0,3,2,2,0,6,1,-5.78,0
CUST009861,20,Rural,Standard Paper,No,123,Card,1,1,1,Fibre,Month to Month,38.78,6,1,2,0,0,2,0,13.67,0
CUST009862,20,Rural,Paperless,No,211,Direct Debit,1,1,1,Fibre,In Contract,27.17,1,0,2,1,1,6,0,28.61,0
CUST009863,45,Rural,Paperless,No,33,Cash,1,1,1,Fibre,In Contract,38.23,2,0,1,1,0,4,0,6.0,-1
CUST009864,80,Rural,Paperless,No,4,Direct Debit,1,0,1,Copper,In Contract,21.24,4,1,0,1,0,1,0,5.65,0
CUST009865,48,Rural,Paperless,No,225,Direct Debit,1,1,1,Fibre Plus,In Contract,105.74,1,0,0,1,0,0,0,-10.98,0
CUST009866,27,Suburban,Paperless,No,237,Direct Debit,1,1,1,Fibre,In Contract,71.81,3,1,0,0,0,0,0,-7.2,0
CUST009867,66,Urban,Standard Paper,No,208,Direct Debit,1,0,1,Fibre,In Contract,34.25,3,1,2,0,0,4,0,-6.93,-2
CUST009868,38,Urban,Large Font,No,172,Direct Debit,1,1,1,Fibre,Month to Month,45.75,4,2,2,0,0,4,0,0.93,0
CUST009869,70,Suburban,Standard Paper,No,129,Direct Debit,0,0,1,Fibre,Month to Month,76.01,3,0,3,0,0,5,0,-8.5,0
CUST009870,71,Urban,Standard Paper,No,190,Cheque,1,0,1,Fibre,In Contract,52.14,6,0,3,2,0,2,0,14.2,0
CUST009871,74,Suburban,Paperless,No,207,Direct Debit,1,1,1,Fibre,In Contract,37.58,1,1,0,0,1,2,0,1.81,1
CUST009872,37,Urban,Standard Paper,No,150,Cheque,1,0,1,Fibre,In Contract,56.58,2,0,2,0,0,3,0,24.62,1
CUST009873,66,Suburban,Paperless,No,224,Direct Debit,0,0,1,Copper,In Contract,39.18,1,2,1,0,0,2,0,-1.28,0
CUST009874,24,Urban,Paperless,No,59,Direct Debit,1,0,1,Fibre,Out of Contract,41.61,4,1,1,1,0,2,0,-15.53,0
CUST009875,46,Suburban,Paperless,No,37,Direct Debit,1,1,1,Fibre,In Contract,107.1,3,0,2,2,0,4,0,10.52,0
CUST009876,65,Suburban,Standard Paper,No,151,Cheque,1,0,1,Fibre,Out of Contract,55.35,1,1,0,1,0,1,0,5.85,0
CUST009877,30,Urban,Standard Paper,No,161,Direct Debit,1,1,1,Fibre,Month to Month,42.98,1,1,2,1,0,1,0,-22.25,0
CUST009878,20,Rural,Paperless,No,113,Cash,1,1,1,Copper,Out of Contract,27.17,2,0,1,0,2,3,0,15.71,0
CUST009879,19,Suburban,Paperless,No,232,Direct Debit,1,1,0,Copper,In Contract,58.59,3,0,2,0,0,4,0,23.36,0
CUST009880,33,Rural,Paperless,No,150,Direct Debit,1,1,1,Fibre,In Contract,75.04,3,2,0,2,0,1,0,-9.97,2
CUST009881,23,Urban,Paperless,No,192,Card,0,0,1,Copper,In Contract,79.6,1,2,4,1,1,3,0,-17.41,1
CUST009882,62,Urban,Paperless,No,232,Direct Debit,1,1,0,Fibre,Out of Contract,161.19,2,1,1,1,0,1,0,-2.51,-2
CUST009883,22,Urban,Paperless,No,127,Direct Debit,1,0,1,Fibre Plus,In Contract,27.38,3,3,2,1,0,4,0,-29.6,0
CUST009884,73,Urban,Standard Paper,No,190,Direct Debit,1,1,1,Fibre,In Contract,16.42,5,0,3,1,0,4,0,16.76,0
CUST009885,49,Urban,Standard Paper,No,118,Card,1,1,1,Copper,Month to Month,73.65,1,0,4,1,1,2,1,-15.44,2
CUST009886,66,Urban,Paperless,No,182,Cheque,1,1,1,Fibre,Out of Contract,24.54,0,1,1,0,1,1,1,-5.58,0
CUST009887,30,Rural,Paperless,No,186,Cheque,1,1,1,Copper,In Contract,25.06,2,0,0,0,0,1,0,6.12,0
CUST009888,47,Rural,Standard Paper,No,239,Direct Debit,1,0,1,Copper,In Contract,59.06,4,0,1,0,0,2,0,-8.96,0
CUST009889,42,Rural,Paperless,No,140,Direct Debit,1,0,1,Fibre,Out of Contract,52.28,5,1,1,1,0,4,1,18.97,1
CUST009890,77,Rural,Paperless,No,112,Direct Debit,1,0,1,Fibre,In Contract,32.45,3,1,1,1,2,3,0,31.81,0
CUST009891,76,Suburban,Paperless,No,146,Direct Debit,1,1,1,Fibre Plus,Month to Month,29.64,5,0,0,1,1,2,0,17.57,0
CUST009892,45,Suburban,Standard Paper,No,224,Direct Debit,1,1,1,Fibre,In Contract,45.42,3,1,1,0,1,0,0,20.33,0
CUST009893,75,Urban,Paperless,No,195,Direct Debit,0,0,1,Copper,Month to Month,35.17,3,0,1,0,0,3,0,-37.92,0
CUST009894,37,Urban,Paperless,No,188,Direct Debit,1,0,1,Copper,In Contract,47.55,0,0,1,0,0,3,0,13.44,0
CUST009895,51,Suburban,Paperless,No,125,Cash,0,1,0,Fibre,Out of Contract,27.12,4,0,2,0,0,3,0,-33.03,0
CUST009896,22,Rural,Large Font,No,100,Direct Debit,1,0,1,Fibre,In Contract,28.81,3,0,2,0,1,2,0,12.27,0
CUST009897,77,Suburban,Paperless,No,239,Card,0,1,0,Fibre,Month to Month,20.63,5,3,0,1,2,5,0,-22.98,1
CUST009898,60,Rural,Large Font,No,238,Direct Debit,1,1,1,Fibre,Out of Contract,53.68,2,0,0,1,3,2,1,-21.88,0
CUST009899,74,Urban,Paperless,No,1,Direct Debit,1,0,1,Copper,In Contract,32.34,5,0,2,0,1,5,0,14.63,2
CUST009900,74,Suburban,Paperless,No,121,Cash,1,0,1,Fibre Plus,Out of Contract,64.35,1,0,1,2,0,2,0,-0.96,0
CUST009901,71,Suburban,Paperless,No,89,Direct Debit,1,0,1,Fibre Plus,Month to Month,14.87,2,0,0,0,1,0,0,2.1,-1
CUST009902,62,Rural,Standard Paper,No,20,Card,1,1,0,Copper,In Contract,22.35,2,1,0,0,0,3,0,0.65,0
CUST009903,54,Rural,Paperless,No,17,Direct Debit,1,0,1,Copper,Month to Month,40.97,3,1,2,2,0,4,0,16.51,-1
CUST009904,65,Suburban,Standard Paper,No,177,Card,1,1,1,Fibre,Out of Contract,31.86,2,1,3,1,0,5,1,14.01,0
CUST009905,71,Urban,Large Font,No,150,Direct Debit,0,1,0,Fibre,In Contract,26.04,0,0,0,0,0,1,0,3.67,0
CUST009906,65,Urban,Paperless,No,114,Direct Debit,1,1,0,Fibre,In Contract,38.86,4,0,3,1,0,1,1,1.82,0
CUST009907,23,Urban,Paperless,No,161,Card,1,1,1,Copper,In Contract,38.74,2,0,2,2,0,2,0,1.46,0
CUST009908,51,Rural,Paperless,No,26,Direct Debit,1,0,1,Fibre,Out of Contract,69.09,1,1,1,1,0,5,0,6.49,0
CUST009909,80,Urban,Paperless,Yes,27,Direct Debit,1,1,0,Fibre,Out of Contract,51.06,2,2,1,0,0,4,0,1.11,0
CUST009910,65,Urban,Large Font,No,188,Direct Debit,1,1,0,Copper,In Contract,78.5,3,1,4,0,1,5,0,28.5,-1
CUST009911,40,Urban,Paperless,No,162,Cash,1,0,1,Fibre,In Contract,96.31,2,1,2,0,1,1,0,3.71,0
CUST009912,30,Rural,Large Font,No,87,Direct Debit,1,1,1,Fibre,In Contract,32.56,2,0,2,0,0,1,0,20.3,0
CUST009913,64,Suburban,Standard Paper,No,80,Direct Debit,1,0,1,Copper,Month to Month,77.57,2,3,0,1,0,3,0,-23.24,-1
CUST009914,61,Suburban,Paperless,Yes,206,Cheque,0,1,1,Fibre,Month to Month,69.2,3,1,1,1,0,1,1,-15.1,0
CUST009915,49,Urban,Paperless,No,180,Cash,1,0,1,Fibre,Out of Contract,43.79,3,0,1,1,2,2,0,36.75,0
CUST009916,43,Urban,Paperless,No,55,Direct Debit,1,0,1,Fibre,In Contract,58.13,0,2,2,0,0,3,0,-11.67,0
CUST009917,70,Urban,Paperless,No,61,Cash,1,1,1,Fibre,Out of Contract,49.23,5,1,2,1,0,5,0,2.78,0
CUST009918,31,Rural,Standard Paper,No,178,Direct Debit,1,0,1,Fibre,Month to Month,43.42,2,1,1,0,1,1,0,5.57,0
CUST009919,69,Rural,Paperless,No,233,Cheque,1,0,1,Copper,In Contract,50.88,1,1,4,0,0,3,0,16.45,0
CUST009920,53,Suburban,Large Font,No,191,Direct Debit,1,1,0,Fibre,In Contract,52.62,2,0,0,0,0,5,0,-1.35,0
CUST009921,25,Urban,Standard Paper,No,192,Direct Debit,1,0,0,Copper,Out of Contract,74.47,1,0,0,1,1,1,0,-11.42,0
CUST009922,57,Rural,Large Font,No,14,Cash,1,1,1,Copper,In Contract,26.53,4,1,0,0,0,4,0,-6.94,0
CUST009923,39,Suburban,Paperless,No,126,Direct Debit,1,0,1,Copper,Month to Month,65.44,1,0,1,2,0,0,0,-13.04,2
CUST009924,33,Urban,Standard Paper,Yes,109,Direct Debit,1,1,0,Copper,In Contract,25.14,5,1,2,0,0,6,0,7.91,0
CUST009925,77,Urban,Paperless,Yes,218,Cheque,1,0,1,Copper,Month to Month,42.86,3,0,1,2,0,4,0,-16.08,0
CUST009926,77,Suburban,Paperless,No,238,Direct Debit,1,1,1,Copper,Month to Month,50.94,0,1,3,4,1,4,1,-22.22,0
CUST009927,27,Suburban,Large Font,No,122,Direct Debit,0,0,0,Fibre,In Contract,12.73,4,1,1,1,1,3,0,-20.06,0
CUST009928,42,Rural,Standard Paper,No,51,Cheque,1,0,1,Copper,In Contract,38.64,3,0,0,0,0,2,0,-5.31,0
CUST009929,48,Rural,Standard Paper,No,113,Direct Debit,1,1,1,Fibre,Out of Contract,55.86,3,0,2,0,1,0,0,-27.7,1
CUST009930,38,Urban,Paperless,Yes,155,Cash,0,1,1,Fibre,In Contract,42.32,3,0,2,0,0,2,0,7.71,0
CUST009931,50,Suburban,Paperless,No,168,Direct Debit,1,1,0,Fibre,In Contract,28.25,4,1,1,1,0,2,0,-0.79,0
